name,vioRmse,pfRmse,improvementPct,meanNeffRatio,elapsedSec
smooth_soft_mild_info,5.3961267185424,4.71412858257339,12.6386604974546,0.716363555581315,296.5573718
smooth_mild_info,5.3961267185424,4.82861830666168,10.5169585793941,0.722889709893958,294.1756411
smooth_original_residual,5.3961267185424,4.89312018572794,9.32162195313179,0.693125047029783,290.3020071
smooth_soft_residual,5.3961267185424,5.30085915667461,1.76548044248903,0.706603723721432,291.8036951
ultra_smooth_mild_info,5.3961267185424,5.70890767375781,-5.79639751862427,0.737699820919646,300.0611363
